Lat,Lon,TripPurposes,ActivityDuration,ArrivalTime
37.461002,126.919167,ReturningHome,593.0,17
37.513688,126.920043,Commute,761.0,7
37.555088,126.867878,ReturningHome,793.0,21
37.498153,127.028358,Commute,633.0,8
37.476556,126.981578,ReturningHome,695.0,19
37.582468,127.029893,OrganizedHobby,148.0,7
37.614959000000006,127.065937,Entertainment,139.0,10
37.501817,127.025438,ReturningHome,354.0,13
37.570164,126.983102,Commute,611.0,8
37.506552,126.84542,ReturningHome,693.0,19
37.51849,126.905437,OrganizedHobby,411.0,7
37.536653,126.832582,ReturningHome,416.0,14
37.57578,126.974052,Commute,514.0,8
37.534413,126.972893,Entertainment,243.0,17
37.547619,126.942477,ReturningHome,810.0,21
37.51578,126.907638,Entertainment,114.0,15
37.487755,126.95817,ReturningHome,578.0,17
37.56599600000001,126.982161,Commute,744.0,7
37.591598,126.935113,ReturningHome,773.0,20
37.497718,126.927823,Commute,723.0,8
37.481429,126.997551,ReturningHome,788.0,21
37.554383,126.971133,Commute,747.0,9
37.493301,126.894954,ReturningHome,876.0,22
37.493108,126.890768,OrganizedHobby,268.0,8
37.506192,126.858407,OrganizedHobby,150.0,13
37.493108,126.890768,ReturningHome,172.0,16
37.506357,127.034548,OrganizedHobby,592.0,7
37.48125,126.952685,ReturningHome,609.0,18
37.547958,127.074632,Commute,582.0,8
37.479277,126.85486000000002,ReturningHome,672.0,19
37.464502,126.903008,Work,49.0,19
37.462425,126.909395,ReturningHome,736.0,20
37.556786,126.946393,OrganizedHobby,152.0,14
37.49186,127.007685,ReturningHome,599.0,17
37.484609000000006,127.034674,Commute,609.0,8
37.484247,126.929731,ReturningHome,699.0,19
37.514119,126.942207,OrganizedHobby,12.0,10
37.493301,126.894954,OrganizedHobby,373.0,11
37.48755900000001,126.913306,ReturningHome,583.0,17
37.500672,127.036468,Commute,761.0,8
37.493301,126.894954,ReturningHome,810.0,21
37.560175,126.824658,Commute,849.0,5
37.525564,126.8864,ReturningHome,741.0,20
37.513574,126.940891,Commute,509.0,10
37.548738,126.836309,ReturningHome,700.0,19
37.478117,126.888492,OrganizedHobby,501.0,5
37.532211,126.846421,ReturningHome,414.0,14
37.55907,127.005308,Commute,561.0,8
37.561473,126.854408,ReturningHome,655.0,18
37.489135,127.066116,Entertainment,126.0,14
37.504306,127.015103,ReturningHome,527.0,16
37.562643,126.943307,Commute,821.0,9
37.568047,126.908447,ReturningHome,917.0,23
37.566079,127.016167,Entertainment,288.0,10
37.520216,126.852885,ReturningHome,511.0,16
37.506043,127.054803,Commute,845.0,7
37.468662,126.893747,ReturningHome,858.0,22
37.556702,126.932972,Entertainment,188.0,19
37.548952,126.93986,ReturningHome,901.0,23
37.555154,126.936975,OrganizedHobby,192.0,11
37.48755900000001,126.913306,ReturningHome,61.0,14
37.465357,126.919495,OrganizedHobby,87.0,15
37.481872,126.915807,ReturningHome,574.0,17
37.55544,126.935898,Commute,896.0,8
37.534997,126.899442,ReturningHome,929.0,23
37.541629,126.840422,OrganizedHobby,69.0,17
37.532211,126.846421,ReturningHome,676.0,19
37.499432,126.943667,Commute,723.0,9
37.493301,126.894954,ReturningHome,819.0,21
37.555154,126.936975,Commute,383.0,10
37.494386,126.844746,ReturningHome,538.0,16
37.565891,127.084283,Commute,712.0,8
37.492836,126.896735,ReturningHome,775.0,20
37.54063,126.8511,Commute,396.0,10
37.549287,126.836473,Work,93.0,17
37.531548,126.830955,ReturningHome,708.0,19
37.565343,126.97714,OrganizedHobby,69.0,8
37.549578,126.971712,OrganizedHobby,70.0,10
37.491253,126.924497,Commute,308.0,8
37.49811,126.928168,OrganizedHobby,160.0,13
37.503838,126.921907,ReturningHome,490.0,16
37.59791,126.920325,Commute,542.0,12
37.629918,126.919373,ReturningHome,847.0,22
37.524957,126.87331299999998,Commute,513.0,7
37.503735,126.901688,ReturningHome,535.0,16
37.570462,126.99268,OrganizedHobby,188.0,13
37.588754,126.944152,ReturningHome,565.0,17
37.589423,127.057604,Commute,481.0,9
37.538159,126.893294,ReturningHome,619.0,18
37.552635,126.850567,Commute,571.0,8
37.537463,126.83689,ReturningHome,625.0,18
37.485199,127.01616,Commute,570.0,8
37.545866,126.844733,ReturningHome,681.0,19
37.554383,126.971133,Commute,575.0,10
37.546957,126.874868,ReturningHome,738.0,20
37.490683,126.855883,Entertainment,155.0,19
37.51578,126.907638,ReturningHome,872.0,22
37.570462,126.99268,Commute,62.0,17
37.570535,126.989935,OrganizedHobby,89.0,19
37.545855,126.959113,ReturningHome,839.0,21
37.517342,126.928382,Entertainment,515.0,6
37.512672,126.953091,ReturningHome,424.0,15
37.56009,126.838558,Commute,725.0,8
37.553336,126.969749,ReturningHome,789.0,21
37.478498,126.939952,OrganizedHobby,482.0,6
37.498153,127.028358,ReturningHome,155.0,14
37.477071,126.963508,Commute,512.0,6
37.48755900000001,126.913306,ReturningHome,421.0,15
37.558869,126.837217,Entertainment,354.0,17
37.521342,126.838743,ReturningHome,934.0,23
37.57578,126.974052,Commute,200.0,7
37.512368,126.865715,ReturningHome,217.0,11
37.580019,127.044727,Commute,515.0,9
37.475517,126.898463,ReturningHome,698.0,19
37.457727,126.899097,Commute,741.0,8
37.50500200000001,126.91078,ReturningHome,785.0,21
37.503838,126.921907,Work,463.0,7
37.49097800000001,126.907998,ReturningHome,437.0,15
37.582678,127.053968,Commute,375.0,10
37.494509,126.859153,ReturningHome,613.0,18
37.570164,126.983102,Commute,711.0,7
37.540408,127.069217,OrganizedHobby,180.0,19
37.495282,126.911478,ReturningHome,939.0,23
37.509938,126.924112,Work,194.0,8
37.519735,126.906653,ReturningHome,255.0,12
37.568855,126.914712,Commute,652.0,7
37.51578,126.907638,ReturningHome,654.0,18
37.513688,126.920043,OrganizedHobby,236.0,9
37.55611,126.94015,Work,303.0,13
37.5366,126.877988,ReturningHome,673.0,19
37.482057,126.943115,Commute,36.0,12
37.493973,127.01461299999998,Work,221.0,12
37.476556,126.981578,Work,197.0,16
37.47064500000001,126.919747,ReturningHome,776.0,20
37.49186,127.007685,Commute,944.0,6
37.485607,126.875992,ReturningHome,914.0,23
37.56365,126.97553899999998,Commute,691.0,8
37.55028,126.873338,ReturningHome,765.0,20
37.574898,126.968192,Commute,72.0,11
37.583727,126.909477,Work,191.0,13
37.606188,126.915567,OrganizedHobby,365.0,16
37.586172,126.911832,ReturningHome,899.0,22
37.531558,126.857603,Entertainment,36.0,14
37.537652,126.850783,ReturningHome,471.0,15
37.516567,126.90706000000002,OrganizedHobby,79.0,18
37.513688,126.920043,ReturningHome,827.0,21
37.564037,126.96167,Entertainment,389.0,8
37.5839,126.938958,ReturningHome,447.0,15
37.556837,126.92375,Entertainment,147.0,12
37.549982,126.914496,ReturningHome,421.0,15
37.583727,126.909477,Commute,572.0,10
37.512368,126.865715,ReturningHome,737.0,20
37.578043,127.002437,Work,88.0,9
37.499883,126.874702,Entertainment,69.0,11
37.501138,126.845543,ReturningHome,305.0,13
37.486813,126.982183,Commute,674.0,7
37.476023,126.924873,ReturningHome,706.0,19
37.49949,127.033598,Commute,510.0,9
37.519613,126.89154,ReturningHome,650.0,18
37.534743,126.986523,Commute,550.0,13
37.549074,126.91353,ReturningHome,917.0,23
37.555388,126.937148,OrganizedHobby,232.0,19
37.569543,126.926007,ReturningHome,934.0,23
37.485214,126.981518,Entertainment,176.0,14
37.513233,126.952273,ReturningHome,571.0,17
37.475863,126.880402,Commute,711.0,9
37.483762,126.927308,ReturningHome,833.0,21
37.513275,127.100164,Work,264.0,9
37.528137,126.917819,ReturningHome,358.0,13
37.496698,127.024003,Commute,597.0,8
37.548952,126.93986,ReturningHome,677.0,19
37.467822,127.034423,Commute,272.0,10
37.49825,126.943517,ReturningHome,508.0,16
37.570964,127.001549,Commute,738.0,5
37.517968,126.894782,ReturningHome,652.0,18
37.514323,127.031902,Commute,288.0,8
37.517342,126.928382,Entertainment,114.0,14
37.516873,127.021768,ReturningHome,525.0,16
37.526126,126.864603,Commute,644.0,7
37.577592,126.812787,ReturningHome,666.0,19
37.500785,127.02637,OrganizedHobby,141.0,12
37.489808,127.032862,Work,269.0,14
37.500785,127.02637,Work,214.0,19
37.487667,127.032432,ReturningHome,901.0,23
37.526492,127.028481,Commute,691.0,7
37.556786,126.946393,Work,52.0,19
37.575177,126.935405,ReturningHome,756.0,20
37.549355,126.824125,OrganizedHobby,492.0,7
37.549285,126.836473,ReturningHome,500.0,16
37.543342,126.97254,Entertainment,156.0,13
37.491678,126.956215,ReturningHome,516.0,16
37.500672,127.036468,Commute,585.0,8
37.476556,126.981578,ReturningHome,623.0,18
37.481352,126.99671200000002,Entertainment,210.0,18
37.483463,127.008773,ReturningHome,838.0,21
37.555735,127.043672,Commute,368.0,12
37.534317,126.869907,ReturningHome,709.0,19
37.563765,126.97542,Commute,669.0,7
37.5508,126.955266,ReturningHome,631.0,18
37.51849,126.905437,Entertainment,434.0,15
0.0,0.0,OrganizedHobby,0.0,5
37.49186,127.007685,Commute,770.0,9
37.486764,126.838709,ReturningHome,895.0,22
37.474223,126.992477,Commute,517.0,7
37.4815,126.99846200000002,OrganizedHobby,329.0,16
37.464328,127.024668,ReturningHome,880.0,22
37.512368,126.865715,OrganizedHobby,202.0,10
37.50844,126.891508,ReturningHome,378.0,14
37.544566,127.056092,Commute,693.0,8
37.55976500000001,126.964451,ReturningHome,747.0,20
37.481429,126.997551,Commute,396.0,9
37.478653,126.98903500000002,OrganizedHobby,102.0,16
37.473387,126.996817,OrganizedHobby,208.0,17
37.483662,127.00853700000002,OrganizedHobby,12.0,13
37.487682,127.02605,Work,160.0,13
37.483662,127.00853700000002,ReturningHome,27.0,16
37.490303,127.02128,ReturningHome,527.0,16
37.565343,126.97714,Commute,618.0,8
37.503412,126.910152,ReturningHome,671.0,19
37.507862,127.03893,Entertainment,235.0,18
37.51066,127.019358,ReturningHome,857.0,22
37.498772,126.995402,OrganizedHobby,76.0,11
37.489415,126.987252,ReturningHome,321.0,13
37.503933,127.088965,Commute,215.0,9
37.528317,127.039575,Entertainment,579.0,13
37.507277,127.02303,ReturningHome,910.0,23
37.504872,127.004956,Commute,752.0,8
37.511098,127.021291,ReturningHome,766.0,20
37.556642,126.923467,Entertainment,278.0,12
37.568047,126.908447,ReturningHome,548.0,17
37.493301,126.894954,Commute,704.0,8
37.588754,126.944152,ReturningHome,779.0,20
37.531787,126.846883,Commute,707.0,9
37.493655,126.855587,ReturningHome,815.0,21
37.601563,126.955075,Commute,562.0,9
37.549982,126.914496,ReturningHome,681.0,19
37.556837,126.92375,OrganizedHobby,234.0,7
37.548998,126.912197,Entertainment,42.0,11
37.553702,126.919565,ReturningHome,279.0,12
37.533794,126.902073,Commute,587.0,8
37.568027,126.841992,ReturningHome,653.0,18
37.522975,127.020497,Commute,596.0,9
37.493301,126.894954,ReturningHome,742.0,20
37.549982,126.914496,Commute,594.0,8
37.476556,126.981578,ReturningHome,632.0,18
37.508844,127.062999,Commute,583.0,8
37.504758,127.025473,Entertainment,185.0,18
37.48125,126.952685,ReturningHome,835.0,21
37.576044,127.024509,OrganizedHobby,167.0,8
37.561135,126.993624,ReturningHome,69.0,11
37.569066,126.97055,Commute,691.0,7
37.53955,126.94588600000002,ReturningHome,699.0,19
37.522027,126.924758,OrganizedHobby,26.0,16
37.524967,126.855776,ReturningHome,577.0,17
37.480376,126.882676,Commute,482.0,9
37.508151,127.011612,ReturningHome,631.0,18
37.460023,127.035252,Commute,430.0,10
37.504844,126.939009,ReturningHome,598.0,17
37.489212,127.052018,OrganizedHobby,364.0,14
37.503422,126.99572,ReturningHome,763.0,20
37.473213,126.953305,Commute,572.0,7
37.452785,126.920847,ReturningHome,540.0,17
37.520118,126.903037,Commute,584.0,5
37.53091,126.86403,ReturningHome,455.0,15
37.513423,126.938457,Commute,808.0,5
37.51413,126.91952,ReturningHome,666.0,19
37.534781,126.902618,Commute,679.0,6
37.473677,126.892317,ReturningHome,645.0,18
37.523675,126.875328,Entertainment,270.0,13
37.537122,126.8719,ReturningHome,628.0,18
37.521672,126.924144,Commute,673.0,7
37.533794,126.902073,ReturningHome,659.0,18
37.546957,126.874868,Commute,607.0,9
37.56752,126.817221,ReturningHome,683.0,19
37.565763,126.96658899999998,Commute,654.0,8
37.547305,126.933855,ReturningHome,690.0,19
37.532798,127.076878,Commute,707.0,9
37.504844,126.939009,ReturningHome,865.0,22
37.485243,126.901596,Commute,683.0,8
37.499097,126.95991200000002,ReturningHome,743.0,20
37.50844,126.891508,Commute,587.0,8
37.513574,126.940891,ReturningHome,628.0,18
37.53955,126.94588600000002,Commute,576.0,8
37.480376,126.882676,ReturningHome,636.0,18
37.522027,126.924758,Commute,597.0,10
37.556837,126.92375,Entertainment,93.0,20
37.556522,126.900547,ReturningHome,847.0,22
37.516433,127.020307,Commute,562.0,8
37.574472,126.957898,Entertainment,265.0,18
37.557397,126.956888,ReturningHome,891.0,22
37.477071,126.963508,Entertainment,147.0,8
37.48245900000001,126.941693,ReturningHome,191.0,11
37.582024,127.001901,Commute,745.0,9
37.516433,127.020307,ReturningHome,866.0,22
37.57257,126.990396,OrganizedHobby,63.0,11
37.504872,127.004956,Entertainment,62.0,12
37.484766,126.970942,ReturningHome,371.0,14
37.571638,127.010613,Work,502.0,10
37.558734,126.978434,Entertainment,89.0,19
37.527968,126.966623,ReturningHome,780.0,21
37.566277,126.990967,Commute,606.0,8
37.524967,126.855776,ReturningHome,674.0,19
37.54781,126.92542,Commute,622.0,10
37.50844,126.891508,ReturningHome,788.0,21
37.50437,127.048481,Commute,647.0,8
37.48975,126.971198,ReturningHome,684.0,19
37.514323,127.031902,Entertainment,133.0,11
37.525972,127.028695,ReturningHome,85.0,13
37.517927,126.985098,ReturningHome,449.0,15
37.559732,126.916663,OrganizedHobby,68.0,15
37.563907,126.91321299999998,ReturningHome,535.0,16
37.51578,126.907638,Commute,713.0,11
37.479277,126.85486000000002,ReturningHome,939.0,23
37.57257,126.990396,Commute,569.0,8
37.485243,126.901596,ReturningHome,660.0,19
37.510283,127.043806,OrganizedHobby,185.0,11
37.501434,126.987494,ReturningHome,422.0,15
37.56348,126.903394,Entertainment,32.0,16
37.547471,126.931927,ReturningHome,557.0,17
37.526492,127.028481,Entertainment,6.0,11
37.516433,127.020307,ReturningHome,218.0,11
37.540536,126.971327,Commute,647.0,8
37.53622,126.86363500000002,ReturningHome,736.0,20
37.551022,126.97224,Work,37.0,14
37.500106,126.909743,Entertainment,122.0,15
37.46901,126.902263,ReturningHome,614.0,18
37.479277,126.85486000000002,Entertainment,289.0,10
37.493133,126.833633,ReturningHome,445.0,15
37.565669,127.008977,OrganizedHobby,268.0,16
37.547675,126.94272,ReturningHome,175.0,21
37.555154,126.936975,OrganizedHobby,58.0,16
37.533794,126.902073,ReturningHome,602.0,18
37.559695,126.82751299999998,Entertainment,319.0,13
37.558638,126.837582,OrganizedHobby,681.0,19
37.55167,126.962825,Commute,636.0,8
37.55352,126.946007,ReturningHome,678.0,19
37.504872,127.004956,Commute,568.0,9
37.546957,126.874868,ReturningHome,704.0,19
37.500672,127.036468,Commute,401.0,8
37.566587,126.997271,OrganizedHobby,217.0,16
37.472797,126.918868,ReturningHome,758.0,20
37.510784,127.043664,Commute,714.0,8
37.48125,126.952685,OrganizedHobby,75.0,21
37.564872,126.946,Work,548.0,6
37.569922,126.913963,ReturningHome,497.0,16
37.524489,126.875301,Commute,574.0,9
37.532211,126.846421,ReturningHome,649.0,18
37.485199,127.01616,Commute,710.0,8
37.461213,126.92536,ReturningHome,813.0,21
37.497733,127.023752,Commute,737.0,7
37.522782,127.055963,ReturningHome,725.0,20
37.508844,127.062999,Commute,734.0,8
37.47935,126.952188,ReturningHome,814.0,21
37.540892,127.071082,Commute,684.0,8
37.4801,127.005695,ReturningHome,766.0,20
37.504872,127.004956,Commute,119.0,16
37.510283,127.043806,Work,151.0,19
37.472722,126.933027,OrganizedHobby,856.0,22
37.510784,127.043664,Commute,594.0,9
37.484257,126.92823500000002,ReturningHome,722.0,20
37.578043,127.002437,OrganizedHobby,98.0,14
37.5471,126.94715,ReturningHome,509.0,16
37.541629,126.840422,Commute,497.0,8
37.524489,126.875301,ReturningHome,90.0,16
37.522025,126.841675,Work,59.0,18
37.525588,126.867123,ReturningHome,718.0,19
37.528518,126.918192,Commute,772.0,9
37.545727,126.844667,ReturningHome,890.0,22
37.560462,126.967803,Commute,903.0,8
37.575177,126.935405,ReturningHome,936.0,23
37.521892,126.918858,Commute,679.0,7
37.509124,126.963418,ReturningHome,689.0,19
37.570964,127.001549,Commute,703.0,8
37.455557,126.894015,ReturningHome,765.0,20
37.484138,126.89675,OrganizedHobby,495.0,14
37.500708,126.905547,ReturningHome,916.0,23
37.522027,126.924758,Commute,675.0,7
37.484247,126.929731,ReturningHome,692.0,19
37.56211500000001,126.955242,OrganizedHobby,302.0,11
37.453116,126.9011,ReturningHome,42.0,17
37.464175,126.89776299999998,Work,65.0,18
37.457727,126.899097,ReturningHome,671.0,19
37.517968,126.894782,OrganizedHobby,101.0,19
37.522403,126.885523,ReturningHome,815.0,21
37.476943,126.915458,Commute,638.0,8
37.485608,126.96843,ReturningHome,706.0,19
37.476712,127.045457,Commute,472.0,9
37.484247,126.929731,OrganizedHobby,44.0,18
37.476556,126.981578,ReturningHome,658.0,18
37.5657,126.930163,Entertainment,268.0,13
37.508978000000006,126.920057,ReturningHome,643.0,18
37.51385300000001,126.944717,Commute,615.0,8
37.50755,126.965048,ReturningHome,646.0,18
37.504872,127.004956,Work,257.0,12
37.475417,126.981372,Entertainment,314.0,17
37.49874000000001,126.95178,ReturningHome,884.0,22
37.499618,126.882385,Commute,546.0,8
37.499685,126.868012,ReturningHome,606.0,18
37.567973,126.964362,Commute,302.0,9
37.587887,126.94533,Entertainment,158.0,15
37.59418,126.949482,ReturningHome,611.0,18
37.481704,126.882534,Commute,581.0,8
37.504872,127.004956,OrganizedHobby,214.0,18
37.56752,126.817221,ReturningHome,881.0,22
37.558022,126.845633,Entertainment,458.0,13
37.549457,126.867613,ReturningHome,808.0,21
37.566951,127.052526,Commute,641.0,8
37.560175,126.824658,ReturningHome,735.0,20
37.51507700000001,127.030408,Commute,678.0,8
37.479277,126.85486000000002,ReturningHome,751.0,20
37.518877,126.927193,OrganizedHobby,260.0,11
37.49097800000001,126.907998,Entertainment,142.0,16
37.48125,126.952685,ReturningHome,653.0,18
37.491783,126.9566,Commute,549.0,8
37.472797,126.918868,ReturningHome,640.0,18
37.504758,127.025473,Commute,567.0,5
37.524489,126.875301,ReturningHome,472.0,15
37.509902,126.844598,Commute,848.0,7
37.508448,126.864212,ReturningHome,832.0,21
37.531982,126.897317,OrganizedHobby,182.0,9
37.566277,126.990967,Entertainment,216.0,12
37.533794,126.902073,ReturningHome,525.0,16
37.480376,126.882676,Commute,705.0,9
37.477071,126.963508,ReturningHome,801.0,21
37.485214,126.981518,Commute,735.0,8
37.492836,126.896735,ReturningHome,812.0,21
37.54095,126.947916,Work,157.0,6
37.555533,126.865533,ReturningHome,96.0,9
37.56599600000001,126.982161,Commute,610.0,9
37.549982,126.914496,ReturningHome,720.0,20
37.492938,127.01382,Commute,499.0,9
37.486764,126.838709,Entertainment,84.0,18
37.508627,126.841803,ReturningHome,738.0,20
37.580821,127.04833,Commute,73.0,8
37.574772,127.024937,ReturningHome,15.0,9
37.580821,127.04833,Work,535.0,10
37.466316,126.889345,ReturningHome,733.0,20
37.510784,127.043664,Commute,301.0,9
37.528137,126.917819,Work,399.0,15
37.555154,126.936975,ReturningHome,838.0,21
37.487631,127.101275,Commute,625.0,8
37.48125,126.952685,ReturningHome,681.0,19
37.512873,127.011409,Work,373.0,14
37.502844,126.947916,ReturningHome,801.0,21
37.546957,126.874868,Entertainment,222.0,13
37.568027,126.841992,ReturningHome,587.0,17
37.477312,126.981664,Commute,697.0,8
37.48245900000001,126.941693,ReturningHome,731.0,20
37.575768,126.981972,OrganizedHobby,206.0,15
37.516433,127.020307,ReturningHome,654.0,18
37.558869,126.837217,Entertainment,184.0,12
37.532211,126.846421,ReturningHome,487.0,16
37.562662,126.839755,Commute,657.0,8
37.531558,126.857603,ReturningHome,714.0,19
37.561248,127.03708799999998,Commute,539.0,9
37.510818,126.884132,ReturningHome,658.0,18
37.577985,126.891323,Commute,804.0,8
37.470747,127.0257,ReturningHome,904.0,23
37.57626,126.901568,Commute,774.0,10
37.484247,126.929731,ReturningHome,952.0,23
37.49513,126.85816,Entertainment,51.0,12
37.50125300000001,126.845392,ReturningHome,328.0,13
37.52982100000001,126.96454,Commute,757.0,9
37.577607,126.922413,ReturningHome,910.0,23
37.50437,127.048481,Work,265.0,7
37.48125,126.952685,ReturningHome,226.0,11
37.51565,126.89237,Commute,563.0,8
37.484247,126.929731,ReturningHome,637.0,18
37.514047,126.874177,Commute,498.0,8
37.556642,126.923467,OrganizedHobby,278.0,17
37.517968,126.894782,ReturningHome,868.0,22
37.48125,126.952685,Commute,401.0,9
37.477071,126.963508,ReturningHome,505.0,16
37.579653,126.891757,Commute,539.0,10
37.485488,127.017918,ReturningHome,809.0,21
37.513032,126.85386499999998,OrganizedHobby,83.0,7
37.519463,126.853398,ReturningHome,204.0,8
37.46507,126.931632,Commute,832.0,7
37.45152,126.90796,ReturningHome,841.0,22
37.521672,126.924144,Commute,729.0,7
37.48125,126.952685,ReturningHome,726.0,20
37.523035,126.846017,Commute,586.0,8
37.503137,126.86199,ReturningHome,660.0,19
37.49186,127.007685,Commute,301.0,8
37.481429,126.997551,ReturningHome,12.0,14
37.49186,127.007685,OrganizedHobby,382.0,15
37.481429,126.997551,ReturningHome,822.0,21
37.518467,127.028778,Commute,575.0,9
37.485214,126.981518,ReturningHome,665.0,19
37.521672,126.924144,Commute,627.0,7
37.546957,126.874868,ReturningHome,618.0,18
37.509157,126.888475,OrganizedHobby,51.0,13
37.50489,126.882127,ReturningHome,361.0,14
37.547958,127.074632,OrganizedHobby,537.0,13
37.531546,127.066715,OrganizedHobby,47.0,22
37.513275,127.100164,Commute,744.0,8
37.511923,127.08338,OrganizedHobby,85.0,20
37.477071,126.963508,ReturningHome,872.0,22
37.556837,126.92375,Commute,757.0,9
37.493301,126.894954,ReturningHome,837.0,21
37.497062,126.916383,OrganizedHobby,527.0,8
37.510073,126.924517,ReturningHome,533.0,16
37.577503,126.988602,OrganizedHobby,157.0,13
37.544413,126.95303,ReturningHome,518.0,16
37.498153,127.028358,Commute,706.0,7
37.50844,126.891508,ReturningHome,706.0,19
37.504872,127.004956,OrganizedHobby,64.0,18
37.509124,126.963418,ReturningHome,681.0,19
37.502837,126.828968,OrganizedHobby,261.0,6
37.55502,127.154166,Entertainment,193.0,12
37.534943,126.856147,ReturningHome,571.0,17
37.527532,127.040605,Commute,576.0,9
37.499883,126.874702,ReturningHome,734.0,20
37.576044,127.024509,Work,360.0,12
37.479703,126.889475,ReturningHome,675.0,19
37.56365,126.97553899999998,Commute,613.0,8
37.509678,126.889223,ReturningHome,697.0,19
37.571631,126.976482,Commute,319.0,8
37.522027,126.924758,ReturningHome,84.0,14
37.571631,126.976482,OrganizedHobby,148.0,15
37.525564,126.8864,ReturningHome,654.0,18
37.482057,126.943115,Commute,743.0,8
37.462637,126.904875,ReturningHome,809.0,21
37.47662,127.045415,Commute,710.0,7
37.48125,126.952685,ReturningHome,743.0,20
37.48125,126.952685,Commute,756.0,8
37.524489,126.875301,ReturningHome,833.0,21
37.564872,126.946,Commute,132.0,10
37.540395,126.94673799999998,ReturningHome,399.0,13
37.497005,127.027755,Work,93.0,20
37.53955,126.94588600000002,ReturningHome,858.0,22
37.549982,126.914496,Commute,547.0,9
37.480376,126.882676,ReturningHome,658.0,18
37.544235,126.883119,Commute,568.0,8
37.48125,126.952685,ReturningHome,654.0,18
37.46745,127.028255,Commute,519.0,7
37.49972800000001,126.928205,ReturningHome,530.0,16
37.560957,126.986336,OrganizedHobby,243.0,18
37.59562800000001,126.933913,ReturningHome,899.0,22
37.549578,126.971712,Commute,736.0,8
37.590795,126.942148,ReturningHome,801.0,21
37.566523,126.965837,Commute,867.0,7
37.581892,126.950628,ReturningHome,852.0,22
37.49155800000001,127.025283,Commute,428.0,8
37.476518,126.96549,ReturningHome,501.0,16
37.49536,126.989023,Commute,444.0,9
37.48721,126.98242,Entertainment,35.0,17
37.494988,126.936652,ReturningHome,599.0,17
37.50844,126.891508,OrganizedHobby,467.0,6
37.556786,126.946393,ReturningHome,381.0,14
37.526105,126.908835,OrganizedHobby,141.0,19
37.534728,126.900525,ReturningHome,833.0,21
37.470122,127.038439,Commute,160.0,11
37.48471,127.036193,ReturningHome,187.0,14
37.483588,126.99647,Work,208.0,17
37.477071,126.963508,ReturningHome,797.0,21
37.499078,126.851867,Commute,514.0,9
37.507707,126.879702,ReturningHome,634.0,18
37.521672,126.924144,Commute,626.0,7
37.4885,126.972573,ReturningHome,640.0,18
37.484247,126.929731,OrganizedHobby,69.0,12
37.48245900000001,126.941693,ReturningHome,318.0,13
37.584708,127.052643,Commute,426.0,9
37.477312,126.981664,OrganizedHobby,573.0,17
37.467753,126.949682,Commute,778.0,10
37.491783,126.9566,ReturningHome,951.0,23
37.50844,126.891508,Entertainment,214.0,11
37.479277,126.85486000000002,Entertainment,28.0,15
37.486764,126.838709,ReturningHome,483.0,16
37.480376,126.882676,Commute,667.0,8
37.509124,126.963418,OrganizedHobby,709.0,19
37.511098,127.021291,OrganizedHobby,164.0,10
37.517295,127.041745,Entertainment,543.0,13
37.589423,127.057604,ReturningHome,174.0,22
37.47890200000001,126.879443,Commute,649.0,6
37.500822,126.847182,ReturningHome,558.0,17
37.564872,126.946,Commute,520.0,9
37.570033,126.985283,Entertainment,133.0,17
37.540395,126.94673799999998,ReturningHome,749.0,20
37.601563,126.955075,OrganizedHobby,55.0,13
37.570007,126.986488,ReturningHome,34.0,14
37.599652,126.959245,Work,170.0,15
37.509107,126.928845,ReturningHome,669.0,19
37.490372,126.884217,Entertainment,53.0,13
37.49828,126.904592,ReturningHome,413.0,14
37.450967,126.899767,Commute,790.0,7
37.466498,126.89164,ReturningHome,770.0,20
37.51578,126.907638,Entertainment,81.0,12
37.513349,126.926529,ReturningHome,386.0,14
37.57816500000001,127.034924,Work,136.0,8
37.480376,126.882676,Entertainment,85.0,11
37.51821,126.866177,ReturningHome,348.0,13
37.512955,127.052905,Commute,796.0,8
37.548998,126.912197,ReturningHome,893.0,22
37.540536,126.971327,Commute,410.0,10
37.502207,126.829187,ReturningHome,604.0,18
37.519252,126.932247,Commute,321.0,16
37.509938,126.924112,ReturningHome,858.0,22
37.598479,126.915539,Entertainment,13.0,13
37.569674,126.899084,Entertainment,171.0,13
37.475442,126.936357,ReturningHome,570.0,17
37.48755900000001,126.913306,OrganizedHobby,139.0,9
37.55611,126.94015,ReturningHome,422.0,12
37.490248,126.907593,Work,142.0,20
37.47935,126.952188,ReturningHome,900.0,23
37.484992,126.955872,OrganizedHobby,44.0,14
37.484867,126.933103,OrganizedHobby,69.0,15
37.46574,126.93766,ReturningHome,550.0,17
37.565763,126.96658899999998,Commute,776.0,7
37.539666,126.8314,Entertainment,807.0,21
37.522338,126.87112,Work,47.0,12
37.522338,126.87112,Work,220.0,13
37.474995,126.942135,ReturningHome,621.0,18
37.481704,126.882534,Work,242.0,17
37.491566,126.831566,ReturningHome,832.0,21
37.544566,127.056092,Commute,668.0,8
37.561473,126.854408,ReturningHome,772.0,20
37.492672,126.925893,Entertainment,76.0,10
37.505963,127.004213,Entertainment,282.0,12
37.570462,126.99268,Commute,191.0,9
37.477071,126.963508,ReturningHome,322.0,13
37.50836500000001,126.900033,Work,69.0,16
37.504075,126.919942,Work,129.0,18
37.500958,126.905383,ReturningHome,748.0,20
37.485308,126.893682,Commute,686.0,8
